red,ir
16799,16908
16825,16922
16883,16944
16877,16950
16922,16957
16934,16977
16961,16983
16985,17000
17000,16974
16837,16631
16208,16310
15942,16229
15807,16101
15726,16127
15739,16130
15847,16235
15936,16239
15953,16272
15963,16294
16033,16306
16072,16402
16201,16451
16254,16512
16363,16558
16432,16594
16479,16638
16522,16624
16549,16622
16539,16592
16481,16446
16354,16358
16277,16206
15972,15899
15477,15579
15129,15353
14836,15195
14684,15085
14528,15045
14515,15025
14558,15041
14593,15067
14599,15052
14617,15096
14678,15129
14754,15157
14807,15236
14859,15201
14931,15282
14964,15300
15060,15359
15085,15401
15160,15425
15211,15500
15323,15562
15437,15571
15288,15338
14885,15071
14584,14933
14409,14832
14284,14737
14208,14733
14226,14706
14266,14735
14301,14726
14332,14755
14347,14755
14437,14772
14473,14853
14571,14886
14624,14941
14712,14974
14772,14997
14837,15062
14919,15096
14977,15122
15022,15181
15089,15183
15146,15173
14928,14873
14559,14666
14286,14499
14103,14412
13925,14295
13900,14282
13895,14352
14013,14400
14086,14438
14154,14486
14272,14589
14434,14735
14589,14823
14739,14920
14873,15016
14981,15080
15104,15164
15228,15214
15357,15338
15468,15390
15573,15481
15657,15553
15774,15593
15816,15643
15796,15315
15083,14931
14735,14761
14578,14655
14452,14611
14410,14594
14431,14653
14542,14684
14590,14684
14627,14728
14675,14708
14733,14781
14786,14807
14857,14853
14884,14865
14954,14893
14981,14952
15061,14988
15115,15038
15192,15047
15256,15104
15328,15168
15399,15117
15144,14854
14764,14605
14539,14499
14388,14427
14289,14339
14273,14422
14371,14440
14460,14489
14459,14489
14504,14491
14531,14559
14632,14601
14692,14647
14775,14717
14861,14787
14917,14840
14987,14847
15093,14946
15227,15045
15315,15080
15393,15161
15483,15175
15553,15177
15333,14831
14860,14611
14582,14466
14443,14348
14283,14308
14270,14302
14328,14378
14436,14440
14493,14456
14524,14530
14615,14554
14686,14616
14784,14695
14870,14719
14979,14847
15065,14845
15148,14944
15234,14983
15356,15073
15431,15128
15533,15192
15591,15265
15710,15300
15751,15331
15642,14994
15058,14689
14755,14570
14614,14475
14494,14418
14487,14442
14553,14499
14621,14552
14658,14517
14696,14587
14743,14598
14815,14660
14862,14713
14979,14754
15017,14814
15107,14842
15132,14900
15213,14920
15280,14975
15354,15047
15445,15098
15504,15126
15347,14796
14877,14532
14604,14420
14420,14293
14295,14246
14247,14216
14302,14269
14357,14290
14387,14313
14398,14332
14478,14368
14508,14420
14613,14462
14652,14545
14758,14578
14838,14618
14906,14719
15007,14757
15081,14814
15163,14875
15248,14900
15308,14992
15393,14952
15310,14735
14828,14416
14486,14247
14239,14117
14115,14016
13969,13998
14016,14022
14071,14110
14171,14126
14224,14174
14307,14229
14394,14269
14455,14343
14563,14389
14661,14456
14758,14546
14847,14578
14945,14664
15039,14737
15138,14803
15186,14832
15294,14876
15352,14985
15463,14953
15232,14612
14726,14348
14443,14209
14255,14125
14144,14044
14091,14060
14147,14112
14225,14115
14243,14147
