red,ir
109752.0,98000.5
109807.5,97990.7
109758.6,97965.3
109612.3,97950.4
109384.6,97931.4
109356.2,97986.9
109542.9,98094.6
109700.8,97880.5
109845.4,97903.9
107305.5,90469.3
107268.1,90425.5
107273.7,90415.2
107288.4,90394.3
107391.4,90473.4
107418.0,90472.4
107411.2,90501.8
107239.5,90379.3
107258.6,90345.8
107264.9,90329.1
107262.9,90306.5
107174.1,90224.2
104146.4,96236.9
104131.0,96221.7
104087.4,96205.4
104119.9,96235.3
104236.7,96288.4
104328.4,96330.2
104393.9,96365.5
104398.3,96379.9
104322.1,96356.8
104360.3,96369.2
104346.5,96354.1
104357.7,96347.2
109030.1,100827.2
109218.3,100928.4
109566.2,101052.0
109835.0,101138.6
109994.7,101190.5
109879.9,101137.3
109792.5,101127.2
109584.6,101051.8
109364.8,100967.2
109277.1,100942.6
109090.1,100906.4
108995.6,100905.5
82530.8,64800.4
82593.1,64821.3
82592.0,64809.0
82565.7,64800.9
82591.3,64803.1
82707.8,64851.4
82788.0,64874.0
82748.5,64875.3
82804.3,64903.8
82857.3,64913.6
82742.1,64858.7
82631.7,64828.8
73306.2,63085.2
73335.8,63076.5
73307.7,63054.1
73339.9,63055.0
73360.2,63055.7
73263.6,63018.7
73221.6,63004.4
73126.7,62975.1
72948.6,62920.8
72853.4,62883.8
72750.1,62853.0
72741.7,62850.7
77133.8,67359.6
77189.7,67374.8
76993.0,67292.2
76672.5,67172.5
76666.9,67180.3
76704.8,67205.0
76626.2,67178.6
76682.7,67201.1
76640.5,67177.5
76716.2,67189.6
76504.2,67088.3
76328.3,66996.9
110337.0,103951.2
109956.9,103765.7
110091.5,103777.3
110017.0,103715.8
110144.0,103749.0
110190.2,103750.1
110106.7,103717.6
110056.7,103660.1
109823.0,103538.5
109687.2,103465.0
109871.0,103519.2
109836.1,103506.9
