red,ir
14993,15637
14987,15805
15088,15783
15254,15940
15371,16142
15538,16052
15627,16165
15728,16131
15772,16030
15794,16254
15956,16075
16112,16378
16034,15917
15449,15524
14704,15277
14826,15199
14692,15468
15121,15682
15093,15906
15143,15603
15238,15524
15171,15727
15260,15715
15332,15850
15505,15895
15627,16108
15711,16030
15744,16232
15839,16502
15722,15524
14826,14828
14086,14839
14381,15030
14459,15412
14820,15704
14915,15479
14820,15345
14754,15176
14804,15356
15043,15513
15199,15648
15355,15816
15416,15704
15321,15861
15421,15682
15650,15962
15416,15300
14486,14446
13635,14322
13902,14390
13902,14839
14169,14805
14320,15019
14403,15008
14286,14749
14208,14805
14386,14805
14587,14839
14826,15255
14987,15210
15149,15288
15082,15176
15277,15569
15288,15412
14737,14289
13362,13693
13490,14075
13635,14356
13885,14480
14097,14704
14342,14839
14336,14760
14370,15075
14603,14985
14742,15030
14859,15367
15076,15255
15299,15603
15349,15311
15444,15457
15394,15659
15694,15434
14798,14614
14091,14367
13858,14850
14231,14760
14231,14963
14614,15187
14898,15333
14909,15434
14943,15401
14937,15423
15154,15502
15288,15457
15427,15805
15444,15479
15605,15727
15622,15760
15794,15760
15193,14839
14420,14356
14086,14592
14442,14603
14392,14884
14765,14929
14804,15053
14887,15086
14937,15075
15026,15401
15171,15333
15266,15367
15477,15614
15505,15457
15655,15715
15672,15423
15622,15255
14692,14345
14052,14199
13841,14412
14320,14558
14297,14873
14670,14929
14737,14929
14720,14918
14820,14985
14887,15131
15138,15300
15232,15221
15216,15491
15305,15345
15427,15457
15505,15524
15600,15457
14676,14491
13835,14008
13501,14199
13819,14311
13869,14334
14180,14569
14420,14536
14336,14682
14525,14682
14481,14794
14742,14974
14932,14873
14998,15176
15160,15086
15204,15457
15366,15131
15516,15333
15455,14929
14481,13940
13424,13682
13696,13884
13674,14030
13975,14199
14052,14244
14314,14412
14325,14446
14342,14502
14414,14457
14665,14525
14848,14817
15037,14783
15193,14862
15221,14682
15377,14985
15527,15187
15856,15097
15327,14378
14514,13828
13913,13952
14058,13918
14192,13828
14370,14221
14676,14289
14681,14581
14815,14480
15021,14603
15260,14985
15494,14985
15755,15109
15850,15288
15889,15120
15766,15030
16006,15120
15917,15131
15399,14154
14242,13963
14308,14053
14481,13985
14681,14356
14937,14423
14982,14603
15049,14356
15060,14334
15216,14727
15416,14704
15555,14906
15655,14873
15961,15165
15978,15199
16240,15255
15839,14772
15076,13884
14242,13817
14403,14030
14676,13952
14832,14232
15060,14277
15065,14446
15182,14334
15216,14468
15472,14626
15616,14716
15700,14828
15817,14794
16011,15109
15995,15120
16011,14659
14759,13929
14475,13873
14342,14120
14537,14120
14820,14300
14954,14569
15021,14378
14909,14255
15143,14480
15216,14457
15382,14704
15499,14614
15661,14839
15733,14704
15761,14626
14859,13637
14158,13412
14041,13839
14537,14030
14642,14985
15488,15794
15867,16064
16011,16108
16022,16019
16011,16075
16312,16322
16585,16333
16640,16513
16829,16592
17000,17000
